PROVIDER_ID,Hospital_Name,Address,State,ZIP Code,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp,summary_score,star,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score
151319,GIBSON GENERAL HOSPITAL,1808 SHERMAN DR,IN,47670.0,0,0,2,0,0,4,1,0,,0.0230345349650354,,,-0.0967543721430409,,,0.2426475313298422
151320,"INDIANA UNIVERSITY HEALTH JAY, INC.",500 W VOTAW ST,IN,47371.0,0,0,4,1,0,6,2,0,,0.8574629061875825,,0.5045831959484001,1.1623020269863151,,,0.9455373201617404
151322,PERRY COUNTY MEMORIAL HOSPITAL,8885 SR 237,IN,47586.0,1,0,5,3,0,4,3,1,1) # of groups=3,-0.0723765344922262,3.0,0.441525382649416,0.1950378116068637,,,-1.504789683766902
151323,PARKVIEW LAGRANGE HOSPITAL,207 N TOWNLINE RD,IN,46761.0,0,8,5,2,1,8,3,0,1) # of groups=3,0.795370969530382,,0.4663552779619636,0.0984114325636909,1.4110119356821584,1.0602784768957374,1.0619866870633408
151324,"FRANCISCAN HEALTH RENSSELAER, INC",1104 E GRACE ST,IN,47978.0,0,0,5,1,0,7,2,0,,0.7107658273040519,,0.3929910099268265,0.9509408324639892,,,0.8530321497024135
151325,ASCENSION ST VINCENT WARRICK,1116 MILLIS AVE,IN,47601.0,0,0,1,0,1,5,1,0,,-3.066016351930742,,,0.5481760259046802,-8.71166393820836,,0.6583181968799505
151326,UNION HOSPITAL CLINTON,801 S MAIN ST,IN,47842.0,1,0,5,3,0,6,3,1,1) # of groups=3,0.2503538766793748,4.0,0.3666477510338972,-0.5575190475945044,,,1.5182488015315292
151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,IN,47882.0,0,0,4,1,0,5,2,0,,-0.022120254347061,,0.0024183588513191,0.011816263593893,,,-0.1293246614358403
151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,2900 W 16TH ST,IN,47421.0,1,0,8,4,2,7,3,1,1) # of groups=3,0.54857651912078,5.0,0.3180518960619722,0.2748861851248441,1.4167066275656837,,-0.1186012584278468
151329,MARGARET MARY COMMUNITY HOSPITAL INC,321 MITCHELL AVE,IN,47006.0,1,8,8,3,2,9,4,1,2) # of groups=4,-0.242835732048335,2.0,-1.0820165082225817,-0.0825211660371133,0.1413835340777099,0.5125817096176581,-1.0875816443681925
151330,ADAMS MEMORIAL HOSPITAL,1100 MERCER AVE,IN,46733.0,0,8,5,2,1,9,3,0,1) # of groups=3,0.3578684287553133,,0.119370305720515,0.7415101504941255,-0.0498526018827996,1.1303053310748516,-0.5768739336179917
151331,HARRISON COUNTY HOSPITAL,1141 HOSPITAL DR NW,IN,47112.0,1,8,5,3,0,7,4,1,2) # of groups=4,0.3729799340788053,4.0,1.0201542034430828,-0.8930442573013244,,1.049944174020788,0.2664370178808997
151332,DECATUR COUNTY MEMORIAL HOSPITAL,720 N LINCOLN ST,IN,47240.0,1,8,7,3,1,9,4,1,2) # of groups=4,-0.1957177383026147,2.0,-1.6431293878147328,0.1622622785603423,-0.6456241730685088,0.6141543230655466,1.1416366061166905
151333,PUTNAM COUNTY HOSPITAL,1542 S BLOOMINGTON ST,IN,46135.0,1,0,5,3,0,5,3,1,1) # of groups=3,0.6440785405376781,5.0,0.9823919265598344,0.3455687617969452,,,0.5711052605217356
151334,SCOTT MEMORIAL HEALTH,1451 N GARDNER ST,IN,47170.0,1,0,5,3,0,8,3,1,1) # of groups=3,0.0652229928290032,4.0,0.2399454038712574,0.0778122163324908,,,-0.2781816705048565
160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,IA,50158.0,0,8,5,2,1,9,3,0,1) # of groups=3,0.1508117132260197,,-0.9878375315494924,0.9941779199943102,-0.0328630015852021,0.4136511968471745,0.5470285400877154
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,IA,51401.0,1,8,8,3,3,8,5,2,3) # of groups=5,-0.0282438844967144,3.0,-2.24285101483453,0.9263882921747936,-0.0079600614860535,1.239161792069323,-0.079053885332431
160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,IA,52761.0,0,8,5,2,2,8,3,0,1) # of groups=3,-0.0041687414763389,,0.6372335571989698,-0.1866214175174946,-0.4568266913717578,-0.306624973959515,0.5387996180551372
160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,IA,50501.0,1,8,7,5,5,9,5,2,3) # of groups=5,-0.2335291127775195,3.0,-1.194617795301319,0.7303526754507087,-0.4453546227375622,0.2636502962730428,-0.7617986215682581
160028,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,IA,51503.0,1,8,6,4,6,10,5,2,3) # of groups=5,0.0867871954968426,4.0,-0.0037880570428794,0.1070758676012254,-0.2505810470289226,0.1362671762096386,0.743441072952075
160029,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,500 E MARKET STREET,IA,52245.0,1,0,10,6,5,9,4,2,2) # of groups=4,-0.0713817130905888,3.0,0.3146604984769579,-0.120869780588919,-0.4188873805352683,,-0.0513039202355733
160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,IA,50010.0,1,8,10,6,7,10,5,2,3) # of groups=5,0.384946202845562,4.0,-0.0637974874612661,1.10939639825266,-0.338393123092037,0.7328636889686236,0.567757649821719
160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,IA,50208.0,0,8,7,2,1,11,3,0,1) # of groups=3,0.6709393852187902,,0.2170112729762138,1.7122650832822282,0.2556212888915212,0.4112025905556686,0.8316444446962598
160033,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,IA,52803.0,1,8,11,7,7,11,5,2,3) # of groups=5,-0.2189269039662877,3.0,-0.1260389093336414,-0.5950418037027971,0.1276453516296166,-0.5112973430930446,0.200952425197358
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,IA,50310.0,1,8,5,3,3,4,5,2,3) # of groups=5,0.5293439356307764,5.0,-0.6745249041289385,1.0450040175053148,0.7055169151934716,1.2361079176497185,0.1723422288539312
160040,"SARTORI MEMORIAL HOSPITAL, INC",515 COLLEGE STREET,IA,50613.0,0,8,5,1,2,7,3,0,1) # of groups=3,0.6956817945681057,,0.6161753819699735,0.6468990873842976,0.2388931041368314,1.0866571456706609,1.0515363029376488
160045,ST LUKES HOSPITAL,1026 A AVE NE,IA,52402.0,1,8,11,7,7,11,5,2,3) # of groups=5,0.3245925569743507,4.0,0.0004503722824734,0.6102903075717449,0.3195406376458353,0.5075506872612099,0.0689126327239398
160047,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,IA,51503.0,1,8,8,6,7,9,5,2,3) # of groups=5,0.0287011673782665,3.0,-0.7468681778132624,-0.449436835999471,-0.1652906994640401,1.3547385197766415,0.2517479162357967
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IA,52246.0,1,8,6,4,4,4,5,2,3) # of groups=5,0.811907172188423,5.0,1.3647665293125324,1.0386169831145289,0.0338382081604074,1.6778086039670317,-0.7783291601130601
160057,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,IA,52655.0,1,8,10,6,7,11,5,2,3) # of groups=5,0.1029125949259015,4.0,-0.0335234630963535,0.6350589957677097,-0.2501148102475249,-0.5104175300874207,1.1490991050990933
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IA,52242.0,1,8,11,7,8,10,5,2,3) # of groups=5,-0.0753720868360743,3.0,0.6220582091446322,-0.6485570361664801,-0.0025117726391733,-0.2815034476242573,-0.0588249702776088
160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,IA,50401.0,1,8,11,7,7,10,5,2,3) # of groups=5,-0.0869397525355371,3.0,-0.3293007584353002,-0.2673922184865906,0.4928202123870353,-0.105810196894927,-0.340079175174875
160067,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,IA,50702.0,1,8,10,5,7,10,5,2,3) # of groups=5,0.1198092321007827,4.0,-0.9624198538052524,1.3360082212853868,0.5708581507024082,-0.5785639401344369,0.3276255410849958
160069,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,IA,52001.0,1,8,7,7,6,9,5,2,3) # of groups=5,0.690667153191513,5.0,0.2453680216899407,1.2687090793435796,0.9519777774139784,0.9369678959427452,-0.4833154764528394
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,IA,52403.0,1,8,11,7,7,11,5,2,3) # of groups=5,0.1082302935706883,4.0,-0.5490160036146386,0.6056789065477217,-0.1440362419491493,0.430669792842046,0.2725422810747732
160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,IA,52732.0,1,8,9,5,4,10,5,2,3) # of groups=5,-0.0461161456990311,3.0,-1.5890820125330314,0.1871163461677611,0.693750318316012,0.615563308842982,-0.2144391422804202
160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,IA,50309.0,1,8,11,7,8,10,5,2,3) # of groups=5,-0.2363804518697541,3.0,-1.0202158459864883,1.0677797152865365,-0.292784114912698,-0.4351054289541387,-0.7225733622088386
160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,IA,50314.0,1,8,11,7,8,10,5,2,3) # of groups=5,-0.0978882595374405,3.0,-0.801078464276138,0.9373435288164528,0.3202248940347416,-0.8026854779900104,-0.1810437105512552
160089,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,IA,52501.0,1,8,6,5,2,9,4,1,2) # of groups=4,-0.2000429264824322,2.0,0.1767630314446604,0.3406544305477529,0.2470964966551457,-1.424403517084253,-0.4572268635529961
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,IA,50314.0,1,8,5,0,5,8,4,1,2) # of groups=4,-0.2061716868586104,2.0,,-0.7046562984407251,0.1093843434727283,0.0218819123541605,-0.2889008864556011
160104,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,IA,52722.0,1,8,6,5,5,8,5,2,3) # of groups=5,-0.1770301449989582,3.0,-0.9668875345808308,0.3278270762246845,0.2559813575614797,-0.2354821157413907,-0.3412223113418804
160110,ALLEN HOSPITAL,1825 LOGAN AVENUE,IA,50703.0,1,8,11,7,7,10,5,2,3) # of groups=5,0.1607382119821331,4.0,-0.5915577544902835,0.3074791924094707,0.3748041069830471,0.2856999146243625,0.6493717573856821
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,IA,51301.0,1,8,9,4,3,9,5,2,3) # of groups=5,0.4878175166491296,5.0,0.5570072318181976,0.5173214281849661,0.0139128812810041,0.9375360581021532,0.351220373201159
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,IA,52001.0,1,8,7,5,5,9,5,2,3) # of groups=5,0.6862989736159817,5.0,0.8042290788131291,0.5536059749578659,0.6120531168538554,0.5687562928751123,1.0649765970499163
160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,IA,51360.0,1,8,7,3,3,8,5,2,3) # of groups=5,-0.0985902179978949,3.0,0.2227631223637526,-1.0752214798364736,-1.7122049778079709,1.6507099296949306,0.8539960935914378
160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,IA,51104.0,1,8,7,6,7,8,5,2,3) # of groups=5,-0.5641534765643098,2.0,-1.623791100874489,0.960861918819829,-0.5209046597208848,-1.3281391325308711,-0.0959951851408186
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,IA,50112.0,1,8,8,4,2,9,4,1,2) # of groups=4,0.3961317974027959,4.0,-0.7778458252247675,0.6853019214067649,0.117876635324912,1.5735173844295505,0.3698730991397898
160153,MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,IA,51101.0,1,8,9,7,7,8,5,2,3) # of groups=5,-0.7250521990328584,1.0,-1.6754230543423985,-0.2788753030321275,0.055579883150078,-1.3242815404619297,-0.1332682983487955
161300,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,IA,51245.0,0,0,1,0,0,3,1,0,,0.9608417898402458,,,0.7069616653544476,,,1.4262886847308758
161301,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,IA,50421.0,0,8,2,1,0,3,2,0,,0.7230939945095886,,0.0024183588513191,0.4538866296878113,,1.6519013935467708,0.8350659304881737
161302,IOWA SPECIALTY HOSPITAL - CLARION,1316 SOUTH MAIN STREET,IA,50525.0,0,8,3,1,1,6,3,0,1) # of groups=3,1.0559597049194405,,0.1140105448728926,1.182248973909403,1.1655943791087229,1.5735173844295505,1.401483523407628
161303,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,IA,50638.0,0,0,3,0,0,4,2,0,,0.925286201453391,,,0.6892996977741677,,,1.3579281248653003
161304,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,IA,50841.0,0,0,2,0,0,6,1,0,,1.2954067186337492,,,1.838859316988074,,,0.2990769549841537
161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,IA,50574.0,0,0,1,0,0,2,0,0,,-0.1861784202000573,,,-0.0532663569374909,,,-0.4298505361814291
161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,IA,52205.0,0,0,4,2,0,4,2,0,,0.3409132697726226,,0.1054146959282865,1.0338624015576108,,,-0.4977460864519061
161307,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,IA,50423.0,0,0,3,1,1,8,2,0,,0.7077583488440804,,0.5045831959484001,0.6099108508315423,1.422401319449209,,-0.0505455706002548
161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,IA,50441.0,0,0,3,1,0,6,2,0,,0.2311180590751988,,-0.0533777341594676,0.589860653046338,,,0.0949989243916658
161309,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,IA,51555.0,0,0,2,0,0,6,1,0,,1.041062746821907,,,0.6748678042432877,,,1.712420141549375
161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,IA,50849.0,0,0,1,0,0,3,1,0,,0.920274085690736,,,0.5481760259046802,,,1.6024538619651714
161311,HAWARDEN REGIONAL HEALTHCARE,1111 11TH STREET,IA,51023.0,0,0,3,1,0,4,2,0,,0.0475972927352097,,-0.5555425712565485,0.4701495255085483,,,0.3786746166356459
161312,GUTTENBERG MUNICIPAL HOSPITAL,200 MAIN STREET,IA,52052.0,0,0,1,0,0,5,1,0,,1.3114847127414242,,,1.1892954805442184,,,1.535498305102968
161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,IA,52742.0,0,0,2,0,0,6,1,0,,0.0852769786690508,,,-0.310891442581931,,,0.8115857509625176
161314,GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,IA,50115.0,0,0,2,0,0,4,1,0,,0.6902703459166575,,,0.387343785859507,,,1.2456357060214331
161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,IA,52591.0,0,0,0,0,0,2,0,0,,0.1040194047302019,,,,,,0.1040194047302019
161316,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,IA,52175.0,0,0,2,1,0,5,1,0,,0.6027100145773578,,-0.6113386642673352,1.3042883567429584,,,1.5422389651556945
161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,IA,52301.0,0,0,4,1,0,4,2,0,,-0.106049874530153,,-1.6156683384614958,0.5150130357165185,,,1.5229686405584115
161318,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,IA,52172.0,0,8,3,1,0,1,2,0,,-0.0524534951726885,,-1.727260524483069,-1.4910363831826072,,1.955504275450784,1.9741721071048268
161319,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,IA,52043.0,0,0,1,0,0,4,1,0,,1.0359793236549384,,,0.9755889956643764,,,1.1466949249709684
161320,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,909 WEST FIRST STREET,IA,50674.0,0,0,2,0,0,1,0,0,,0.6980470449438898,,,0.1642510713505323,,,1.676672996531712
161321,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,IA,51246.0,0,0,2,0,0,2,0,0,,0.9180134175351566,,,0.5207156031896398,,,1.6463927438352703
161322,DALLAS COUNTY HOSPITAL,610 TENTH STREET,IA,50220.0,0,0,1,0,0,4,1,0,,0.955612070325886,,,0.9755889956643764,,,0.9189877072053204
161323,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,IA,50461.0,0,0,2,0,0,5,1,0,,0.2487440256408838,,,-0.5031438254163974,,,1.627205085912566
161324,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,IA,51640.0,0,0,1,0,0,3,1,0,,0.5989114213030498,,,0.7069616653544476,,,0.4008193072088203
161325,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,IA,50129.0,0,0,3,1,0,5,2,0,,0.5557588432609515,,-0.443950385234975,1.282179810245438,,,1.056787322698591
161326,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,IA,50273.0,0,0,3,1,0,3,2,0,,-0.684604457365235,,-2.5642019196448707,0.3420039554821908,,,0.8792087999271498
161327,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,IA,52537.0,0,0,1,0,0,5,1,0,,0.6826350617296232,,,0.120763056144984,,,1.712733738634795
161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,IA,52136.0,0,0,5,1,0,4,2,0,,0.4685163640282982,,-1.0019113153428427,1.3226392174223018,,,1.5984085449863836
161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,IA,52060.0,0,0,2,1,0,5,1,0,,0.6417132022204937,,-0.7787269432996894,1.5540041493785384,,,1.5733200658844142
161330,AUDUBON COUNTY MEMORIAL HOSPITAL,515 PACIFIC AVENUE,IA,50025.0,0,0,1,0,0,5,1,0,,0.4762913161267446,,,-0.3066499136147119,,,1.911683570652748
161331,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,IA,50659.0,0,0,2,0,0,4,1,0,,0.671392117435873,,,0.3188338579632235,,,1.3177489264690636
161332,MANNING REGIONAL HEALTHCARE CENTER,1550 SIXTH STREET,IA,51455.0,0,0,2,1,0,3,1,0,,0.9879643405125802,,0.5045831959484001,0.9277962317642836,,,1.984471304918788
161333,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,IA,50201.0,0,0,2,0,0,3,1,0,,0.9274982344137834,,,0.5207156031896398,,,1.6732663916580468
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,IA,50548.0,0,0,3,1,0,3,2,0,,-0.4938806896997564,,-0.6671347572781159,-0.9440392112856804,,,0.6490423904347631
161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,IA,50644.0,0,0,4,1,0,4,2,0,,0.8889136005539414,,0.7835636610023324,0.7170556476079857,,,1.3971280701328102
161336,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,IA,51247.0,0,0,2,1,0,4,1,0,,0.2539750858008259,,1.118340219067053,-1.1695455588362105,,,1.2790935233139762
161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,IA,52565.0,0,0,1,0,0,4,1,0,,1.2542633654454078,,,1.4030019654240664,,,0.9815759321512004
161338,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,IA,50662.0,0,0,1,0,0,3,1,0,,0.938535531125982,,,0.7618825107845283,,,1.2623994017519802
161339,WAVERLY HEALTH CENTER,312  9TH STREET SW,IA,50677.0,0,8,4,2,0,5,3,0,1) # of groups=3,0.6591711932785571,,-0.5449500056151303,1.262794095023761,,1.206808896059974,0.7560822829515121
161340,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,IA,50144.0,0,0,2,1,0,2,0,0,,0.4022255725879669,,0.0582144518621059,0.5496652071530548,,,0.7626066305493845
161341,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,IA,50049.0,0,0,2,1,0,6,1,0,,-0.4696510589210487,,-0.4997464782457554,-0.6208320284165826,,,-0.1373110127506078
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,IA,52531.0,0,0,1,1,0,5,1,0,,-1.324424233410786,,-2.3968136406125105,-0.5203563984945601,,,-0.8325013508873733
161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,IA,52057.0,0,8,5,1,1,4,3,0,1) # of groups=3,0.7126720871516777,,0.7277675679915471,1.2413181460698903,-0.7653225709323045,1.58156288852144,0.8325030015712642
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,IA,52353.0,0,0,4,2,0,2,1,0,,0.3103154843773921,,-0.3130516106262597,0.7144719399943018,,,0.7122016565864197
161345,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,IA,51249.0,0,0,2,0,0,3,1,0,,0.3503049499126083,,,-0.2868113777160255,,,1.5183515505651035
161346,SIOUX CENTER HEALTH,1101 9TH STREET SE,IA,51250.0,0,8,4,1,0,4,3,0,1) # of groups=3,0.5673759165270229,,-0.7787269432996894,0.7274521883412715,,1.5777627227009954,0.8893821832309236
161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,IA,50616.0,1,0,4,3,0,5,3,1,1) # of groups=3,-0.2785348402804732,3.0,-2.3792600389096106,1.19378630272456,,,0.8735392616970505
161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,IA,50213.0,0,0,5,2,0,5,2,0,,0.4982687019277372,,-0.5257703730818232,1.1304336182682826,,,1.2167046594875983
161349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,IA,52349.0,0,0,4,2,0,5,2,0,,0.49036119939079,,-0.067197605845156,0.6976031060196172,,,1.1326088468371749
161350,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,IA,51449.0,0,0,3,1,0,3,2,0,,-0.9041012259349348,,-1.2808917803967748,-1.5075037421997948,,,0.8929194037306807
161351,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,IA,51334.0,0,0,4,2,0,4,2,0,,-0.0409445753664884,,-0.4612558660989503,0.2995539645479395,,,0.1053788011332406
161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,IA,51632.0,1,0,7,3,1,6,3,1,1) # of groups=3,0.3171430233834377,4.0,-0.4938031491919238,0.4698840493327622,0.6938796492454556,,0.8331686447841398
161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,IA,50511.0,1,8,4,3,1,6,4,1,2) # of groups=4,-1.112830201665925,1.0,-3.3479346788209683,-0.759432572469027,-3.074957566076903,1.8300015995194776,0.5390075521708976
161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IA,51445.0,0,0,3,1,0,4,2,0,,0.8127092343475951,,1.620505056164134,-0.1618508456847948,,,1.118443707743322
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,IA,50138.0,0,0,2,1,0,6,1,0,,0.9724016058178442,,0.9509519400346926,0.7843463411549882,,,1.356493978302192
161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,IA,52641.0,0,0,2,1,0,3,1,0,,-1.241596341240567,,-3.7917159658821777,0.2721063372963777,,,0.6585013932846543
161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,IA,50536.0,0,0,3,1,1,5,2,0,,-0.3752790485772116,,-3.4569394078174573,0.2119726552330914,1.422401319449209,,0.902056144995913
161358,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,IA,50060.0,0,0,5,1,1,1,1,0,,-0.2986402712212073,,0.0024183588513191,0.4394203468184821,-1.6646940000710213,,0.3007396101310562
161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,IA,51040.0,0,8,4,2,0,4,3,0,1) # of groups=3,-0.2747873369882019,,-3.9014427822871287,0.7634022858644913,,1.5084428823664724,1.201477935346324
161360,ORANGE CITY AREA HEALTH SYSTEM,1000 LINCOLN CIRCLE SE,IA,51041.0,0,8,4,2,1,4,3,0,1) # of groups=3,0.2576577233518025,,-1.456875908373742,-0.5815409607499225,1.422401319449209,1.5846347965053784,0.3713457420749954
161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,IA,50595.0,1,8,4,3,1,4,4,1,2) # of groups=4,1.2480956893198076,5.0,-0.1556200952062569,2.007631672613404,1.422401319449209,1.5762776415672726,1.5078647572217432
161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,IA,51012.0,0,8,5,2,0,5,3,0,1) # of groups=3,-0.4215134208501396,,-2.1473558526519936,-1.0610260411188832,,1.0044910042973296,1.3006293951755954
161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,IA,51566.0,1,8,8,3,0,4,4,1,2) # of groups=4,-0.0026768173730309,3.0,-1.9445336741130328,0.4518910158486881,,0.8236305411869003,1.2091229017172809
161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,IA,52556.0,0,8,6,2,1,6,3,0,1) # of groups=3,-0.2523421126717597,,-0.476949889453971,-0.92498616467952,-1.4288366351393755,0.8594636998311491,1.511215541711817
161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,IA,50801.0,1,8,6,3,1,8,4,1,2) # of groups=4,0.5027970610546094,4.0,0.5256138040886366,1.0327497791394362,-0.4854071754127949,0.718757193449244,0.9051672398034544
161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,IA,51601.0,0,0,5,1,0,6,2,0,,0.5283589918691514,,1.2299324050886264,-0.3020254306800999,,,0.7645125089737409
161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,IA,50219.0,1,8,6,3,2,8,4,1,2) # of groups=4,0.5622829340119523,4.0,-0.2095782170502254,0.5638695227045231,1.4167066275656837,1.011968346229811,-0.4164137288916839
161368,FLOYD VALLEY HEALTHCARE,714 LINCOLN ST NE,IA,51031.0,0,8,5,1,1,3,3,0,1) # of groups=3,0.698342335141103,,-0.6671347572781159,0.356510738783301,0.9297370141771012,1.8867263113720063,1.2254807299096553
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,IA,51442.0,0,8,4,2,0,4,3,0,1) # of groups=3,-0.0391672718310848,,-1.4743083452915495,0.0070551825251289,,1.128896345297416,0.3657335651244571
161370,LORING HOSPITAL,211 HIGHLAND AVENUE PO BOX 217,IA,50583.0,0,0,3,1,0,4,2,0,,0.6099885313657338,,-0.9461152223320498,1.7904722326930609,,,1.298625294044904
161371,WINNMED,901 MONTGOMERY STREET,IA,52101.0,0,8,8,2,0,4,3,0,1) # of groups=3,1.0187025758539476,,0.8656463430095594,0.736399463260797,,1.5069315153290872,0.9217749867850128
161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,IA,50036.0,0,0,2,1,0,4,1,0,,1.282568356658431,,1.676301149174921,0.9686939707895424,,,1.1361612778044954
